mua_ex[1/cm]    mus_ex[1/cm]    mua_em[1/cm]    mus_em[1/cm]    PHD_Int[1/cm2]
3.6523E+01      6.6373E+00      1.1288E+00      3.5938E+02      1.6712E+01
3.6523E+01      6.6373E+00      1.1288E+00      1.0000E+03      2.1905E+01
3.6523E+01      6.6373E+00      1.8330E+00      1.0000E-01      1.5096E+01
3.6523E+01      6.6373E+00      1.8330E+00      2.7826E-01      1.5092E+01
3.6523E+01      6.6373E+00      1.8330E+00      7.7426E-01      1.5083E+01
3.6523E+01      6.6373E+00      1.8330E+00      2.1544E+00      1.5070E+01
3.6523E+01      6.6373E+00      1.8330E+00      5.9948E+00      1.5020E+01
3.6523E+01      6.6373E+00      1.8330E+00      1.6681E+01      1.4894E+01
3.6523E+01      6.6373E+00      1.8330E+00      4.6416E+01      1.4661E+01
3.6523E+01      6.6373E+00      1.8330E+00      1.2915E+02      1.4623E+01
3.6523E+01      6.6373E+00      1.8330E+00      3.5938E+02      1.6160E+01
3.6523E+01      6.6373E+00      1.8330E+00      1.0000E+03      2.0732E+01
3.6523E+01      6.6373E+00      2.9764E+00      1.0000E-01      1.4621E+01
3.6523E+01      6.6373E+00      2.9764E+00      2.7826E-01      1.4621E+01
3.6523E+01      6.6373E+00      2.9764E+00      7.7426E-01      1.4612E+01
3.6523E+01      6.6373E+00      2.9764E+00      2.1544E+00      1.4589E+01
3.6523E+01      6.6373E+00      2.9764E+00      5.9948E+00      1.4555E+01
3.6523E+01      6.6373E+00      2.9764E+00      1.6681E+01      1.4445E+01
3.6523E+01      6.6373E+00      2.9764E+00      4.6416E+01      1.4228E+01
3.6523E+01      6.6373E+00      2.9764E+00      1.2915E+02      1.4152E+01
3.6523E+01      6.6373E+00      2.9764E+00      3.5938E+02      1.5410E+01
3.6523E+01      6.6373E+00      2.9764E+00      1.0000E+03      1.9220E+01
3.6523E+01      6.6373E+00      4.8329E+00      1.0000E-01      1.3902E+01
3.6523E+01      6.6373E+00      4.8329E+00      2.7826E-01      1.3909E+01
3.6523E+01      6.6373E+00      4.8329E+00      7.7426E-01      1.3901E+01
3.6523E+01      6.6373E+00      4.8329E+00      2.1544E+00      1.3883E+01
3.6523E+01      6.6373E+00      4.8329E+00      5.9948E+00      1.3847E+01
3.6523E+01      6.6373E+00      4.8329E+00      1.6681E+01      1.3763E+01
3.6523E+01      6.6373E+00      4.8329E+00      4.6416E+01      1.3577E+01
3.6523E+01      6.6373E+00      4.8329E+00      1.2915E+02      1.3475E+01
3.6523E+01      6.6373E+00      4.8329E+00      3.5938E+02      1.4420E+01
3.6523E+01      6.6373E+00      4.8329E+00      1.0000E+03      1.7331E+01
3.6523E+01      6.6373E+00      7.8476E+00      1.0000E-01      1.2853E+01
3.6523E+01      6.6373E+00      7.8476E+00      2.7826E-01      1.2847E+01
3.6523E+01      6.6373E+00      7.8476E+00      7.7426E-01      1.2868E+01
3.6523E+01      6.6373E+00      7.8476E+00      2.1544E+00      1.2856E+01
3.6523E+01      6.6373E+00      7.8476E+00      5.9948E+00      1.2815E+01
3.6523E+01      6.6373E+00      7.8476E+00      1.6681E+01      1.2758E+01
3.6523E+01      6.6373E+00      7.8476E+00      4.6416E+01      1.2623E+01
3.6523E+01      6.6373E+00      7.8476E+00      1.2915E+02      1.2519E+01
3.6523E+01      6.6373E+00      7.8476E+00      3.5938E+02      1.3137E+01
3.6523E+01      6.6373E+00      7.8476E+00      1.0000E+03      1.4922E+01
3.6523E+01      6.6373E+00      1.2743E+01      1.0000E-01      1.0870E+01
3.6523E+01      6.6373E+00      1.2743E+01      2.7826E-01      1.1378E+01
3.6523E+01      6.6373E+00      1.2743E+01      7.7426E-01      1.1448E+01
3.6523E+01      6.6373E+00      1.2743E+01      2.1544E+00      1.1448E+01
3.6523E+01      6.6373E+00      1.2743E+01      5.9948E+00      1.1423E+01
3.6523E+01      6.6373E+00      1.2743E+01      1.6681E+01      1.1362E+01
3.6523E+01      6.6373E+00      1.2743E+01      4.6416E+01      1.1264E+01
3.6523E+01      6.6373E+00      1.2743E+01      1.2915E+02      1.1170E+01
3.6523E+01      6.6373E+00      1.2743E+01      3.5938E+02      1.1438E+01
3.6523E+01      6.6373E+00      1.2743E+01      1.0000E+03      1.1841E+01
3.6523E+01      6.6373E+00      2.0691E+01      1.0000E-01      8.5565E+00
3.6523E+01      6.6373E+00      2.0691E+01      2.7826E-01      9.4313E+00
3.6523E+01      6.6373E+00      2.0691E+01      7.7426E-01      9.3920E+00
3.6523E+01      6.6373E+00      2.0691E+01      2.1544E+00      9.6049E+00
3.6523E+01      6.6373E+00      2.0691E+01      5.9948E+00      9.6559E+00
3.6523E+01      6.6373E+00      2.0691E+01      1.6681E+01      9.6117E+00
3.6523E+01      6.6373E+00      2.0691E+01      4.6416E+01      9.5240E+00
3.6523E+01      6.6373E+00      2.0691E+01      1.2915E+02      9.3689E+00
3.6523E+01      6.6373E+00      2.0691E+01      3.5938E+02      9.2092E+00
3.6523E+01      6.6373E+00      2.0691E+01      1.0000E+03      8.5694E+00
3.6523E+01      6.6373E+00      3.3598E+01      1.0000E-01      5.7825E+00
3.6523E+01      6.6373E+00      3.3598E+01      2.7826E-01      5.7653E+00
3.6523E+01      6.6373E+00      3.3598E+01      7.7426E-01      6.9963E+00
3.6523E+01      6.6373E+00      3.3598E+01      2.1544E+00      7.4236E+00
3.6523E+01      6.6373E+00      3.3598E+01      5.9948E+00      7.5518E+00
3.6523E+01      6.6373E+00      3.3598E+01      1.6681E+01      7.6107E+00
3.6523E+01      6.6373E+00      3.3598E+01      4.6416E+01      7.5509E+00
3.6523E+01      6.6373E+00      3.3598E+01      1.2915E+02      7.4115E+00
3.6523E+01      6.6373E+00      3.3598E+01      3.5938E+02      7.0562E+00
3.6523E+01      6.6373E+00      3.3598E+01      1.0000E+03      6.0003E+00
3.6523E+01      6.6373E+00      5.4556E+01      1.0000E-01      3.0231E+00
3.6523E+01      6.6373E+00      5.4556E+01      2.7826E-01      3.0120E+00
3.6523E+01      6.6373E+00      5.4556E+01      7.7426E-01      4.2972E+00
3.6523E+01      6.6373E+00      5.4556E+01      2.1544E+00      4.1985E+00
3.6523E+01      6.6373E+00      5.4556E+01      5.9948E+00      4.8714E+00
3.6523E+01      6.6373E+00      5.4556E+01      1.6681E+01      5.5004E+00
3.6523E+01      6.6373E+00      5.4556E+01      4.6416E+01      5.5362E+00
3.6523E+01      6.6373E+00      5.4556E+01      1.2915E+02      5.4440E+00
3.6523E+01      6.6373E+00      5.4556E+01      3.5938E+02      5.1320E+00
3.6523E+01      6.6373E+00      5.4556E+01      1.0000E+03      4.1500E+00
3.6523E+01      6.6373E+00      8.8587E+01      1.0000E-01      1.0145E+00
3.6523E+01      6.6373E+00      8.8587E+01      2.7826E-01      1.0095E+00
3.6523E+01      6.6373E+00      8.8587E+01      7.7426E-01      9.9668E-01
3.6523E+01      6.6373E+00      8.8587E+01      2.1544E+00      1.8132E+00
3.6523E+01      6.6373E+00      8.8587E+01      5.9948E+00      2.4687E+00
3.6523E+01      6.6373E+00      8.8587E+01      1.6681E+01      2.8293E+00
3.6523E+01      6.6373E+00      8.8587E+01      4.6416E+01      3.5497E+00
3.6523E+01      6.6373E+00      8.8587E+01      1.2915E+02      3.6490E+00
3.6523E+01      6.6373E+00      8.8587E+01      3.5938E+02      3.4282E+00
3.6523E+01      6.6373E+00      8.8587E+01      1.0000E+03      2.6420E+00
3.6523E+01      6.6373E+00      1.4384E+02      1.0000E-01      1.5039E-01
3.6523E+01      6.6373E+00      1.4384E+02      2.7826E-01      1.4984E-01
3.6523E+01      6.6373E+00      1.4384E+02      7.7426E-01      1.4768E-01
3.6523E+01      6.6373E+00      1.4384E+02      2.1544E+00      4.0230E-01
3.6523E+01      6.6373E+00      1.4384E+02      5.9948E+00      3.6682E-01
3.6523E+01      6.6373E+00      1.4384E+02      1.6681E+01      9.8875E-01
3.6523E+01      6.6373E+00      1.4384E+02      4.6416E+01      1.3469E+00
3.6523E+01      6.6373E+00      1.4384E+02      1.2915E+02      1.8877E+00
3.6523E+01      6.6373E+00      1.4384E+02      3.5938E+02      1.9204E+00
3.6523E+01      6.6373E+00      1.4384E+02      1.0000E+03      1.3234E+00
3.6523E+01      6.6373E+00      2.3357E+02      1.0000E-01      7.8834E-03
3.6523E+01      6.6373E+00      2.3357E+02      2.7826E-01      7.8955E-03
3.6523E+01      6.6373E+00      2.3357E+02      7.7426E-01      7.8078E-03
3.6523E+01      6.6373E+00      2.3357E+02      2.1544E+00      7.4984E-03
3.6523E+01      6.6373E+00      2.3357E+02      5.9948E+00      2.4327E-02
3.6523E+01      6.6373E+00      2.3357E+02      1.6681E+01      5.4983E-02
3.6523E+01      6.6373E+00      2.3357E+02      4.6416E+01      1.5347E-01
3.6523E+01      6.6373E+00      2.3357E+02      1.2915E+02      2.4520E-01
3.6523E+01      6.6373E+00      2.3357E+02      3.5938E+02      4.5730E-01
3.6523E+01      6.6373E+00      2.3357E+02      1.0000E+03      3.2584E-01
3.6523E+01      6.6373E+00      3.7927E+02      1.0000E-01      1.1014E-04
3.6523E+01      6.6373E+00      3.7927E+02      2.7826E-01      1.0975E-04
3.6523E+01      6.6373E+00      3.7927E+02      7.7426E-01      1.1093E-04
3.6523E+01      6.6373E+00      3.7927E+02      2.1544E+00      1.0849E-04
3.6523E+01      6.6373E+00      3.7927E+02      5.9948E+00      4.6044E-04
3.6523E+01      6.6373E+00      3.7927E+02      1.6681E+01      3.5868E-04
3.6523E+01      6.6373E+00      3.7927E+02      4.6416E+01      2.1730E-03
3.6523E+01      6.6373E+00      3.7927E+02      1.2915E+02      3.8426E-03
3.6523E+01      6.6373E+00      3.7927E+02      3.5938E+02      8.8298E-03
3.6523E+01      6.6373E+00      3.7927E+02      1.0000E+03      1.0451E-02
3.6523E+01      6.6373E+00      6.1585E+02      1.0000E-01      1.3424E-07
3.6523E+01      6.6373E+00      6.1585E+02      2.7826E-01      1.9808E-07
3.6523E+01      6.6373E+00      6.1585E+02      7.7426E-01      1.9481E-07
3.6523E+01      6.6373E+00      6.1585E+02      2.1544E+00      2.0583E-07
3.6523E+01      6.6373E+00      6.1585E+02      5.9948E+00      1.7961E-07
3.6523E+01      6.6373E+00      6.1585E+02      1.6681E+01      1.0951E-06
3.6523E+01      6.6373E+00      6.1585E+02      4.6416E+01      3.2445E-06
3.6523E+01      6.6373E+00      6.1585E+02      1.2915E+02      1.1957E-05
3.6523E+01      6.6373E+00      6.1585E+02      3.5938E+02      3.1722E-05
3.6523E+01      6.6373E+00      6.1585E+02      1.0000E+03      2.4898E-05
3.6523E+01      6.6373E+00      1.0000E+03      1.0000E-01      0.0000E+00
3.6523E+01      6.6373E+00      1.0000E+03      2.7826E-01      0.0000E+00
3.6523E+01      6.6373E+00      1.0000E+03      7.7426E-01      0.0000E+00
3.6523E+01      6.6373E+00      1.0000E+03      2.1544E+00      0.0000E+00
3.6523E+01      6.6373E+00      1.0000E+03      5.9948E+00      0.0000E+00
3.6523E+01      6.6373E+00      1.0000E+03      1.6681E+01      1.3472E-10
3.6523E+01      6.6373E+00      1.0000E+03      4.6416E+01      2.1954E-10
3.6523E+01      6.6373E+00      1.0000E+03      1.2915E+02      2.3370E-09
3.6523E+01      6.6373E+00      1.0000E+03      3.5938E+02      3.8009E-09
3.6523E+01      6.6373E+00      1.0000E+03      1.0000E+03      1.5557E-09
3.6523E+01      1.7100E+01      1.0000E-01      1.0000E-01      1.5721E+01
3.6523E+01      1.7100E+01      1.0000E-01      2.7826E-01      1.5723E+01
3.6523E+01      1.7100E+01      1.0000E-01      7.7426E-01      1.5715E+01
3.6523E+01      1.7100E+01      1.0000E-01      2.1544E+00      1.5701E+01
3.6523E+01      1.7100E+01      1.0000E-01      5.9948E+00      1.5665E+01
3.6523E+01      1.7100E+01      1.0000E-01      1.6681E+01      1.5573E+01
3.6523E+01      1.7100E+01      1.0000E-01      4.6416E+01      1.5433E+01
3.6523E+01      1.7100E+01      1.0000E-01      1.2915E+02      1.5664E+01
3.6523E+01      1.7100E+01      1.0000E-01      3.5938E+02      1.8049E+01
3.6523E+01      1.7100E+01      1.0000E-01      1.0000E+03      2.4742E+01
3.6523E+01      1.7100E+01      1.6238E-01      1.0000E-01      1.5695E+01
3.6523E+01      1.7100E+01      1.6238E-01      2.7826E-01      1.5693E+01
3.6523E+01      1.7100E+01      1.6238E-01      7.7426E-01      1.5689E+01
3.6523E+01      1.7100E+01      1.6238E-01      2.1544E+00      1.5678E+01
3.6523E+01      1.7100E+01      1.6238E-01      5.9948E+00      1.5636E+01
3.6523E+01      1.7100E+01      1.6238E-01      1.6681E+01      1.5546E+01
3.6523E+01      1.7100E+01      1.6238E-01      4.6416E+01      1.5403E+01
3.6523E+01      1.7100E+01      1.6238E-01      1.2915E+02      1.5621E+01
3.6523E+01      1.7100E+01      1.6238E-01      3.5938E+02      1.7962E+01
3.6523E+01      1.7100E+01      1.6238E-01      1.0000E+03      2.4536E+01
3.6523E+01      1.7100E+01      2.6367E-01      1.0000E-01      1.5649E+01
3.6523E+01      1.7100E+01      2.6367E-01      2.7826E-01      1.5647E+01
3.6523E+01      1.7100E+01      2.6367E-01      7.7426E-01      1.5644E+01
3.6523E+01      1.7100E+01      2.6367E-01      2.1544E+00      1.5632E+01
3.6523E+01      1.7100E+01      2.6367E-01      5.9948E+00      1.5592E+01
3.6523E+01      1.7100E+01      2.6367E-01      1.6681E+01      1.5503E+01
3.6523E+01      1.7100E+01      2.6367E-01      4.6416E+01      1.5356E+01
3.6523E+01      1.7100E+01      2.6367E-01      1.2915E+02      1.5556E+01
3.6523E+01      1.7100E+01      2.6367E-01      3.5938E+02      1.7831E+01
3.6523E+01      1.7100E+01      2.6367E-01      1.0000E+03      2.4231E+01
3.6523E+01      1.7100E+01      4.2813E-01      1.0000E-01      1.5574E+01
3.6523E+01      1.7100E+01      4.2813E-01      2.7826E-01      1.5573E+01
3.6523E+01      1.7100E+01      4.2813E-01      7.7426E-01      1.5572E+01
3.6523E+01      1.7100E+01      4.2813E-01      2.1544E+00      1.5562E+01
3.6523E+01      1.7100E+01      4.2813E-01      5.9948E+00      1.5524E+01
3.6523E+01      1.7100E+01      4.2813E-01      1.6681E+01      1.5432E+01
3.6523E+01      1.7100E+01      4.2813E-01      4.6416E+01      1.5282E+01
3.6523E+01      1.7100E+01      4.2813E-01      1.2915E+02      1.5458E+01
3.6523E+01      1.7100E+01      4.2813E-01      3.5938E+02      1.7639E+01
3.6523E+01      1.7100E+01      4.2813E-01      1.0000E+03      2.3784E+01
3.6523E+01      1.7100E+01      6.9519E-01      1.0000E-01      1.5462E+01
3.6523E+01      1.7100E+01      6.9519E-01      2.7826E-01      1.5463E+01
3.6523E+01      1.7100E+01      6.9519E-01      7.7426E-01      1.5461E+01
3.6523E+01      1.7100E+01      6.9519E-01      2.1544E+00      1.5447E+01
3.6523E+01      1.7100E+01      6.9519E-01      5.9948E+00      1.5411E+01
3.6523E+01      1.7100E+01      6.9519E-01      1.6681E+01      1.5320E+01
3.6523E+01      1.7100E+01      6.9519E-01      4.6416E+01      1.5166E+01
3.6523E+01      1.7100E+01      6.9519E-01      1.2915E+02      1.5310E+01
3.6523E+01      1.7100E+01      6.9519E-01      3.5938E+02      1.7357E+01
3.6523E+01      1.7100E+01      6.9519E-01      1.0000E+03      2.3145E+01
3.6523E+01      1.7100E+01      1.1288E+00      1.0000E-01      1.5282E+01
3.6523E+01      1.7100E+01      1.1288E+00      2.7826E-01      1.5279E+01
3.6523E+01      1.7100E+01      1.1288E+00      7.7426E-01      1.5272E+01
3.6523E+01      1.7100E+01      1.1288E+00      2.1544E+00      1.5265E+01
3.6523E+01      1.7100E+01      1.1288E+00      5.9948E+00      1.5230E+01
3.6523E+01      1.7100E+01      1.1288E+00      1.6681E+01      1.5142E+01
3.6523E+01      1.7100E+01      1.1288E+00      4.6416E+01      1.4987E+01
3.6523E+01      1.7100E+01      1.1288E+00      1.2915E+02      1.5091E+01
3.6523E+01      1.7100E+01      1.1288E+00      3.5938E+02      1.6956E+01
3.6523E+01      1.7100E+01      1.1288E+00      1.0000E+03      2.2261E+01
3.6523E+01      1.7100E+01      1.8330E+00      1.0000E-01      1.4994E+01
3.6523E+01      1.7100E+01      1.8330E+00      2.7826E-01      1.4991E+01
3.6523E+01      1.7100E+01      1.8330E+00      7.7426E-01      1.4985E+01
3.6523E+01      1.7100E+01      1.8330E+00      2.1544E+00      1.4979E+01
3.6523E+01      1.7100E+01      1.8330E+00      5.9948E+00      1.4947E+01
3.6523E+01      1.7100E+01      1.8330E+00      1.6681E+01      1.4864E+01
3.6523E+01      1.7100E+01      1.8330E+00      4.6416E+01      1.4709E+01
3.6523E+01      1.7100E+01      1.8330E+00      1.2915E+02      1.4768E+01
3.6523E+01      1.7100E+01      1.8330E+00      3.5938E+02      1.6398E+01
3.6523E+01      1.7100E+01      1.8330E+00      1.0000E+03      2.1074E+01
3.6523E+01      1.7100E+01      2.9764E+00      1.0000E-01      1.4543E+01
3.6523E+01      1.7100E+01      2.9764E+00      2.7826E-01      1.4543E+01
3.6523E+01      1.7100E+01      2.9764E+00      7.7426E-01      1.4537E+01
3.6523E+01      1.7100E+01      2.9764E+00      2.1544E+00      1.4520E+01
3.6523E+01      1.7100E+01      2.9764E+00      5.9948E+00      1.4502E+01
3.6523E+01      1.7100E+01      2.9764E+00      1.6681E+01      1.4429E+01
3.6523E+01      1.7100E+01      2.9764E+00      4.6416E+01      1.4284E+01
3.6523E+01      1.7100E+01      2.9764E+00      1.2915E+02      1.4297E+01
3.6523E+01      1.7100E+01      2.9764E+00      3.5938E+02      1.5640E+01
3.6523E+01      1.7100E+01      2.9764E+00      1.0000E+03      1.9540E+01
3.6523E+01      1.7100E+01      4.8329E+00      1.0000E-01      1.3856E+01
3.6523E+01      1.7100E+01      4.8329E+00      2.7826E-01      1.3863E+01
3.6523E+01      1.7100E+01      4.8329E+00      7.7426E-01      1.3857E+01
3.6523E+01      1.7100E+01      4.8329E+00      2.1544E+00      1.3843E+01
3.6523E+01      1.7100E+01      4.8329E+00      5.9948E+00      1.3821E+01
3.6523E+01      1.7100E+01      4.8329E+00      1.6681E+01      1.3769E+01
3.6523E+01      1.7100E+01      4.8329E+00      4.6416E+01      1.3643E+01
3.6523E+01      1.7100E+01      4.8329E+00      1.2915E+02      1.3619E+01
3.6523E+01      1.7100E+01      4.8329E+00      3.5938E+02      1.4638E+01
3.6523E+01      1.7100E+01      4.8329E+00      1.0000E+03      1.7624E+01
3.6523E+01      1.7100E+01      7.8476E+00      1.0000E-01      1.2846E+01
3.6523E+01      1.7100E+01      7.8476E+00      2.7826E-01      1.2841E+01
3.6523E+01      1.7100E+01      7.8476E+00      7.7426E-01      1.2863E+01
3.6523E+01      1.7100E+01      7.8476E+00      2.1544E+00      1.2854E+01
3.6523E+01      1.7100E+01      7.8476E+00      5.9948E+00      1.2824E+01
3.6523E+01      1.7100E+01      7.8476E+00      1.6681E+01      1.2790E+01
3.6523E+01      1.7100E+01      7.8476E+00      4.6416E+01      1.2702E+01
3.6523E+01      1.7100E+01      7.8476E+00      1.2915E+02      1.2661E+01
3.6523E+01      1.7100E+01      7.8476E+00      3.5938E+02      1.3340E+01
3.6523E+01      1.7100E+01      7.8476E+00      1.0000E+03      1.5177E+01
3.6523E+01      1.7100E+01      1.2743E+01      1.0000E-01      1.0900E+01
3.6523E+01      1.7100E+01      1.2743E+01      2.7826E-01      1.1413E+01
3.6523E+01      1.7100E+01      1.2743E+01      7.7426E-01      1.1485E+01
3.6523E+01      1.7100E+01      1.2743E+01      2.1544E+00      1.1487E+01
3.6523E+01      1.7100E+01      1.2743E+01      5.9948E+00      1.1468E+01
3.6523E+01      1.7100E+01      1.2743E+01      1.6681E+01      1.1422E+01
3.6523E+01      1.7100E+01      1.2743E+01      4.6416E+01      1.1355E+01
3.6523E+01      1.7100E+01      1.2743E+01      1.2915E+02      1.1306E+01
3.6523E+01      1.7100E+01      1.2743E+01      3.5938E+02      1.1619E+01
3.6523E+01      1.7100E+01      1.2743E+01      1.0000E+03      1.2046E+01
